,CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFMSegement,Segment,Cluster
1906,15653,93,2,432.11999999999995,2,1,4,214,Big Spenders,0
1907,15654,9,4,103.56,4,1,2,412,Recent Customers,0
1908,15655,243,8,123.71000000000001,1,2,2,122,Others,0
1909,15656,45,16,253.3,3,3,3,333,Loyal Customers,0
1910,15657,23,1,30.0,3,1,1,311,Others,2
1911,15658,198,7,121.10000000000001,1,2,2,122,Others,0
1912,15659,44,2,45.0,3,1,1,311,Others,2
1913,15660,25,23,403.54,3,4,4,344,Loyal Customers,1
1914,15661,317,1,6.6000000000000005,1,1,1,111,Lost,2
1915,15663,106,2,29.04,2,1,1,211,Others,2
1916,15664,51,2,33.36,3,1,1,311,Others,2
1917,15665,168,21,415.47,1,3,4,134,At Risk,0
1918,15667,40,3,70.56,3,1,2,312,Others,2
1919,15669,104,5,151.02,2,2,3,223,Others,0
1920,15670,297,7,106.5,1,2,2,122,Others,0
1921,15671,26,8,299.46,3,2,3,323,Others,0
1922,15673,88,41,781.42,2,4,4,244,At Risk,1
1923,15674,73,23,371.87,2,4,4,244,At Risk,0
1924,15675,155,3,29.72,1,1,1,111,Lost,2
1925,15676,19,46,824.46,4,4,4,444,Champions,1
1926,15677,49,12,240.15,3,3,3,333,Loyal Customers,0
1927,15678,53,2,36.0,2,1,1,211,Others,2
1928,15679,24,29,156.06,3,4,3,343,Loyal Customers,0
1929,15680,9,14,219.67000000000002,4,3,3,433,Loyal Customers,1
1930,15681,25,8,178.04,3,2,3,323,Others,0
1931,15683,117,1,17.4,2,1,1,211,Others,2
1932,15687,9,34,634.05,4,4,4,444,Champions,1
1933,15689,362,2,45.599999999999994,1,1,1,111,Lost,2
1934,15690,4,4,46.2,4,1,1,411,Recent Customers,0
1935,15692,28,2,37.199999999999996,3,1,1,311,Others,2
1936,15694,25,15,972.2099999999999,3,3,4,334,Loyal Customers,1
1937,15695,267,3,81.44999999999999,1,1,2,112,Others,2
1938,15696,33,26,403.94,3,4,4,344,Loyal Customers,1
1939,15699,18,3,50.379999999999995,4,1,1,411,Recent Customers,2
1940,15700,172,11,104.39,1,3,2,132,At Risk,0
1941,15701,2,42,227.71,4,4,3,443,Loyal Customers,1
1942,15704,140,26,462.36,2,4,4,244,At Risk,0
1943,15705,201,2,75.9,1,1,2,112,Others,2
1944,15706,65,7,159.35,2,2,3,223,Others,0
1945,15707,35,42,170.42,3,4,3,343,Loyal Customers,0
1946,15708,41,55,577.75,3,4,4,344,Loyal Customers,1
1947,15709,284,2,36.8,1,1,1,111,Lost,2
1948,15712,9,10,174.9,4,3,3,433,Loyal Customers,0
1949,15713,143,2,78.6,2,1,2,212,Others,2
1950,15714,12,3,10.75,4,1,1,411,Recent Customers,2
1951,15716,146,20,265.17,2,3,3,233,At Risk,0
1952,15717,234,1,19.8,1,1,1,111,Lost,2
1953,15719,33,175,1033.08,3,4,4,344,Loyal Customers,1
1954,15720,24,32,198.05,3,4,3,343,Loyal Customers,0
1955,15721,12,22,184.88000000000002,4,4,3,443,Loyal Customers,1
1956,15722,36,15,429.75,3,3,4,334,Loyal Customers,0
1957,15723,365,8,20.55,1,2,1,121,Others,2
1958,15724,285,1,23.4,1,1,1,111,Lost,2
1959,15725,15,10,130.43,4,3,2,432,Loyal Customers,0
1960,15727,17,68,1324.68,4,4,4,444,Champions,1
1961,15729,213,1,15.0,1,1,1,111,Lost,2
1962,15730,66,17,304.76,2,3,3,233,At Risk,0
1963,15732,212,4,90.0,1,1,2,112,Others,2
1964,15733,283,3,42.8,1,1,1,111,Lost,2
1965,15734,115,4,57.0,2,1,1,211,Others,2
1966,15737,15,13,233.95000000000002,4,3,3,433,Loyal Customers,0
1967,15738,19,39,1058.29,4,4,4,444,Champions,1
1968,15739,66,3,103.6,2,1,2,212,Others,2
1969,15740,49,1,24.900000000000002,3,1,1,311,Others,2
1970,15743,16,24,167.73,4,4,3,443,Loyal Customers,0
1971,15745,19,13,201.21,4,3,3,433,Loyal Customers,0
1972,15746,134,5,42.480000000000004,2,2,1,221,Others,2
1973,15747,13,17,207.16,4,3,3,433,Loyal Customers,1
1974,15748,40,3,31.75,3,1,1,311,Others,2
1975,15749,235,3,13698.5,1,1,4,114,Big Spenders,0
1976,15750,3,54,459.31,4,4,4,444,Champions,1
1977,15752,40,74,476.6,3,4,4,344,Loyal Customers,1
1978,15754,51,7,105.33,3,2,2,322,Others,0
1979,15755,10,27,465.07,4,4,4,444,Champions,1
1980,15756,61,34,90.83,2,4,2,242,Frequent but Low Value,0
1981,15757,66,10,178.1,2,3,3,233,At Risk,0
1982,15758,25,1,29.700000000000003,3,1,1,311,Others,2
1983,15759,358,1,5.04,1,1,1,111,Lost,2
1984,15762,65,11,151.49,2,3,3,233,At Risk,0
1985,15763,32,15,244.99,3,3,3,333,Loyal Customers,0
1986,15764,88,45,794.63,2,4,4,244,At Risk,1
1987,15766,64,1,15.0,2,1,1,211,Others,2
1988,15768,204,6,71.5,1,2,2,122,Others,2
1989,15769,7,27,10867.38,4,4,4,444,Champions,1
1990,15773,6,2,18.4,4,1,1,411,Recent Customers,2
1991,15774,69,5,75.0,2,2,2,222,Others,2
1992,15775,245,1,17.700000000000003,1,1,1,111,Lost,2
1993,15776,133,5,69.82,2,2,2,222,Others,2
1994,15777,241,5,296.85,1,2,3,123,Others,0
1995,15780,243,9,160.1,1,2,3,123,Others,0
1996,15781,25,3,55.7,3,1,1,311,Others,2
1997,15782,10,9,481.22,4,2,4,424,Recent Customers,1
1998,15783,11,1,19.8,4,1,1,411,Recent Customers,2
1999,15785,33,19,449.02,3,3,4,334,Loyal Customers,0
2000,15786,46,61,1195.53,3,4,4,344,Loyal Customers,1
2001,15787,26,39,144.45,3,4,3,343,Loyal Customers,0
2002,15789,358,5,56.94,1,2,1,121,Others,2
2003,15790,10,7,37.14,4,2,1,421,Recent Customers,0
2004,15791,44,10,244.7,3,3,3,333,Loyal Customers,0
2005,15793,40,2,93.36000000000001,3,1,2,312,Others,2
2006,15795,150,12,198.37,2,3,3,233,At Risk,0
2007,15796,1,33,624.53,4,4,4,444,Champions,1
2008,15797,305,1,244.79999999999998,1,1,3,113,Others,2
2009,15799,76,18,140.59,2,3,3,233,At Risk,0
2010,15800,107,26,181.64,2,4,3,243,At Risk,0
2011,15801,46,13,194.59,3,3,3,333,Loyal Customers,0
2012,15803,51,2,119.54,3,1,2,312,Others,2
2013,15804,1,34,501.41,4,4,4,444,Champions,1
2014,15805,23,68,1173.32,3,4,4,344,Loyal Customers,1
2015,15806,46,4,139.85,3,1,3,313,Others,0
2016,15807,50,12,253.58,3,3,3,333,Loyal Customers,0
2017,15808,306,34,536.3,1,4,4,144,At Risk,0
2018,15809,36,7,102.28999999999999,3,2,2,322,Others,0
2019,15810,170,16,253.7,1,3,3,133,At Risk,0
2020,15811,22,33,555.19,3,4,4,344,Loyal Customers,1
2021,15812,107,11,479.20000000000005,2,3,4,234,At Risk,0
2022,15813,208,7,208.0,1,2,3,123,Others,0
2023,15814,17,15,492.51,4,3,4,434,Loyal Customers,1
2024,15815,64,5,268.02,2,2,3,223,Others,0
2025,15819,49,24,318.57,3,4,3,343,Loyal Customers,0
2026,15820,320,2,15.9,1,1,1,111,Lost,2
2027,15821,44,12,93.25,3,3,2,332,Loyal Customers,0
2028,15822,3,8,317.0,4,2,3,423,Recent Customers,1
2029,15825,172,5,59.22,1,2,1,121,Others,2
2030,15826,56,13,331.34000000000003,2,3,3,233,At Risk,0
2031,15827,73,27,439.84000000000003,2,4,4,244,At Risk,0
2032,15829,99,13,177.18,2,3,3,233,At Risk,0
2033,15830,38,4,53.36,3,1,1,311,Others,2
2034,15831,58,15,192.93,2,3,3,233,At Risk,0
2035,15832,254,12,179.8,1,3,3,133,At Risk,0
2036,15834,70,64,527.18,2,4,4,244,At Risk,1
2037,15835,44,12,205.48,3,3,3,333,Loyal Customers,0
2038,15836,50,2,29.75,3,1,1,311,Others,2
2039,15837,65,5,85.5,2,2,2,222,Others,0
2040,15838,11,40,5408.04,4,4,4,444,Champions,1
2041,15839,33,16,277.1,3,3,3,333,Loyal Customers,0
2042,15840,59,5,72.36,2,2,2,222,Others,0
2043,15841,73,4,80.94,2,1,2,212,Others,2
2044,15843,304,3,43.2,1,1,1,111,Lost,2
2045,15844,46,1,10.2,3,1,1,311,Others,2
2046,15845,18,25,703.43,4,4,4,444,Champions,1
2047,15847,38,4,53.1,3,1,1,311,Others,2
2048,15850,19,23,55.96,4,4,1,441,Loyal Customers,0
2049,15852,197,4,11.57,1,1,1,111,Lost,2
2050,15853,52,6,21.22,3,2,1,321,Others,2
2051,15854,4,23,367.20000000000005,4,4,4,444,Champions,1
2052,15855,137,13,142.3,2,3,3,233,At Risk,0
2053,15856,4,130,3373.79,4,4,4,444,Champions,1
2054,15857,19,5,140.1,4,2,3,423,Recent Customers,0
2055,15858,16,41,263.7,4,4,3,443,Loyal Customers,1
2056,15860,41,30,208.78,3,4,3,343,Loyal Customers,0
2057,15861,12,100,528.47,4,4,4,444,Champions,1
2058,15862,8,33,201.15,4,4,3,443,Loyal Customers,1
2059,15863,26,3,21.4,3,1,1,311,Others,2
2060,15864,27,4,398.28000000000003,3,1,4,314,Big Spenders,0
2061,15865,41,7,116.9,3,2,2,322,Others,0
2062,15866,101,11,71.47,2,3,2,232,At Risk,0
2063,15867,5,104,948.67,4,4,4,444,Champions,1
2064,15869,277,4,63.89,1,1,2,112,Others,2
2065,15870,33,24,148.94,3,4,3,343,Loyal Customers,0
2066,15872,15,23,61.0,4,4,2,442,Loyal Customers,0
2067,15874,64,25,1259.52,2,4,4,244,At Risk,1
2068,15877,2,29,105.09,4,4,2,442,Loyal Customers,1
2069,15880,369,19,51.67,1,3,1,131,At Risk,0
2070,15881,312,7,88.85,1,2,2,122,Others,2
2071,15882,199,8,122.64,1,2,2,122,Others,0
2072,15883,2,15,74.73,4,3,2,432,Loyal Customers,1
2073,15885,93,1,17.700000000000003,2,1,1,211,Others,2
2074,15886,60,3,32.35,2,1,1,211,Others,2
2075,15888,81,2,14.07,2,1,1,211,Others,2
2076,15889,157,21,68.76,1,3,2,132,At Risk,0
2077,15891,227,11,112.78,1,3,2,132,At Risk,0
2078,15894,369,8,35.0,1,2,1,121,Others,2
2079,15895,150,3,14.33,2,1,1,211,Others,2
2080,15897,194,6,26.650000000000002,1,2,1,121,Others,2
2081,15898,1,20,181.63,4,3,3,433,Loyal Customers,1
2082,15899,369,1,13.6,1,1,1,111,Lost,2
2083,15900,24,6,30.279999999999998,3,2,1,321,Others,2
2084,15901,17,20,63.99,4,3,2,432,Loyal Customers,0
2085,15903,10,17,1038.48,4,3,4,434,Loyal Customers,1
2086,15904,8,9,36.96,4,2,1,421,Recent Customers,0
2087,15906,20,36,393.33,3,4,4,344,Loyal Customers,1
2088,15907,4,47,238.41,4,4,3,443,Loyal Customers,1
2089,15909,174,1,19.799999999999997,1,1,1,111,Lost,2
2090,15910,1,52,206.56,4,4,3,443,Loyal Customers,1
2091,15912,233,2,43.35,1,1,1,111,Lost,2
2092,15916,16,33,327.03,4,4,3,443,Loyal Customers,1
2093,15917,248,2,14.750000000000002,1,1,1,111,Lost,2
2094,15918,191,5,34.550000000000004,1,2,1,121,Others,2
2095,15919,20,39,173.73,3,4,3,343,Loyal Customers,1
2096,15920,154,11,22.88,1,3,1,131,At Risk,2
2097,15921,173,4,40.97,1,1,1,111,Lost,2
2098,15922,373,1,13.2,1,1,1,111,Lost,2
2099,15923,373,7,45.43,1,2,1,121,Others,2
2100,15925,194,2,22.400000000000002,1,1,1,111,Lost,2
2101,15930,67,4,75.80000000000001,2,1,2,212,Others,2
2102,15932,4,16,300.02,4,3,3,433,Loyal Customers,1
2103,15933,21,12,176.9,3,3,3,333,Loyal Customers,0
2104,15935,239,4,323.94,1,1,3,113,Others,0
2105,15937,64,1,19.799999999999997,2,1,1,211,Others,2
2106,15939,134,13,1160.08,2,3,4,234,At Risk,0
2107,15942,134,2,57.7,2,1,1,211,Others,2
2108,15944,277,1,17.700000000000003,1,1,1,111,Lost,2
2109,15947,83,7,301.96000000000004,2,2,3,223,Others,0
2110,15948,8,13,190.89000000000001,4,3,3,433,Loyal Customers,1
2111,15949,17,4,67.64,4,1,2,412,Recent Customers,0
2112,15950,32,22,339.99,3,4,4,344,Loyal Customers,0
2113,15951,9,10,154.25,4,3,3,433,Loyal Customers,0
2114,15952,34,14,119.41,3,3,2,332,Loyal Customers,0
2115,15953,15,19,371.91,4,3,4,434,Loyal Customers,1
2116,15955,24,33,1068.21,3,4,4,344,Loyal Customers,1
2117,15957,32,8,42.97,3,2,1,321,Others,0
2118,15958,74,1,3.95,2,1,1,211,Others,2
2119,15963,20,7,111.56,3,2,2,322,Others,0
2120,15965,17,29,214.51999999999998,4,4,3,443,Loyal Customers,1
2121,15967,23,17,63.949999999999996,3,3,2,332,Loyal Customers,0
2122,15969,3,1,39.8,4,1,1,411,Recent Customers,2
2123,15970,304,2,33.0,1,1,1,111,Lost,2
2124,15971,53,5,383.7,2,2,4,224,Big Spenders,0
2125,15974,39,41,717.59,3,4,4,344,Loyal Customers,1
2126,15975,84,7,103.65,2,2,2,222,Others,0
2127,15976,165,26,89.25999999999999,1,4,2,142,Frequent but Low Value,0
2128,15977,17,9,87.41,4,2,2,422,Recent Customers,0
2129,15978,77,6,132.28,2,2,2,222,Others,0
2130,15980,89,7,412.87,2,2,4,224,Big Spenders,0
2131,15981,25,22,614.5,3,4,4,344,Loyal Customers,1
2132,15983,22,24,273.07,3,4,3,343,Loyal Customers,1
2133,15984,3,45,387.46999999999997,4,4,4,444,Champions,1
2134,15985,123,6,288.6,2,2,3,223,Others,0
2135,15986,30,2,29.999999999999996,3,1,1,311,Others,2
2136,15987,12,24,143.19,4,4,3,443,Loyal Customers,1
2137,15988,19,3,34.7,4,1,1,411,Recent Customers,2
2138,15990,44,14,180.88,3,3,3,333,Loyal Customers,0
2139,15992,4,1,13.52,4,1,1,411,Recent Customers,2
2140,15993,9,119,599.89,4,4,4,444,Champions,1
2141,15994,55,7,107.15,2,2,2,222,Others,0
2142,15996,88,21,142.33,2,3,3,233,At Risk,0
2143,15998,37,115,733.42,3,4,4,344,Loyal Customers,1
2144,16000,3,2,2771.3999999999996,4,1,4,414,Recent Customers,1
2145,16003,30,19,511.83000000000004,3,3,4,334,Loyal Customers,1
2146,16005,12,41,99.64,4,4,2,442,Loyal Customers,1
2147,16006,211,1,23.099999999999998,1,1,1,111,Lost,2
2148,16007,48,81,383.67,3,4,4,344,Loyal Customers,1
2149,16008,24,8,97.3,3,2,2,322,Others,0
2150,16009,32,17,200.36,3,3,3,333,Loyal Customers,0
2151,16010,246,10,30.85,1,3,1,131,At Risk,2
2152,16011,8,47,725.9,4,4,4,444,Champions,1
2153,16012,35,9,113.79,3,2,2,322,Others,0
2154,16013,8,37,8886.72,4,4,4,444,Champions,1
2155,16014,152,30,135.21,1,4,2,142,Frequent but Low Value,0
2156,16015,4,29,96.25999999999999,4,4,2,442,Loyal Customers,1
2157,16016,3,48,321.23,4,4,3,443,Loyal Customers,1
2158,16017,47,3,12.0,3,1,1,311,Others,2
2159,16018,39,8,170.97,3,2,3,323,Others,0
2160,16019,47,32,816.59,3,4,4,344,Loyal Customers,1
2161,16020,17,11,206.29000000000002,4,3,3,433,Loyal Customers,0
2162,16022,260,14,110.58,1,3,2,132,At Risk,0
2163,16023,46,12,51.14,3,3,1,331,Loyal Customers,0
2164,16024,12,16,79.81,4,3,2,432,Loyal Customers,0
2165,16025,30,5,84.9,3,2,2,322,Others,0
2166,16026,43,6,42.36,3,2,1,321,Others,2
2167,16027,137,3,176.25,2,1,3,213,Others,2
2168,16029,44,30,15560.51,3,4,4,344,Loyal Customers,1
2169,16030,310,6,77.2,1,2,2,122,Others,2
2170,16031,92,25,98.71,2,4,2,242,Frequent but Low Value,0
2171,16033,6,248,1946.41,4,4,4,444,Champions,1
2172,16034,208,4,76.35,1,1,2,112,Others,2
2173,16036,87,10,162.09,2,3,3,233,At Risk,0
2174,16037,270,7,270.70000000000005,1,2,3,123,Others,0
2175,16038,8,7,171.5,4,2,3,423,Recent Customers,0
2176,16040,65,18,436.15000000000003,2,3,4,234,At Risk,0
2177,16041,141,1,208.79999999999998,2,1,3,213,Others,2
2178,16042,22,14,211.93,3,3,3,333,Loyal Customers,0
2179,16043,37,8,130.7,3,2,2,322,Others,0
2180,16045,120,21,358.96,2,3,4,234,At Risk,0
2181,16049,40,58,178.14,3,4,3,343,Loyal Customers,0
2182,16050,174,2,32.519999999999996,1,1,1,111,Lost,2
2183,16052,54,6,60.5,2,2,2,222,Others,0
2184,16053,33,11,171.13,3,3,3,333,Loyal Customers,0
2185,16054,145,10,98.97999999999999,2,3,2,232,At Risk,0
2186,16055,221,3,60.65,1,1,2,112,Others,2
2187,16056,45,16,166.07999999999998,3,3,3,333,Loyal Customers,0
2188,16057,16,31,574.4,4,4,4,444,Champions,1
2189,16059,72,29,222.45000000000002,2,4,3,243,At Risk,0
2190,16062,10,15,298.94,4,3,3,433,Loyal Customers,1
2191,16063,260,4,57.1,1,1,1,111,Lost,2
2192,16065,365,15,72.0,1,3,2,132,At Risk,0
2193,16066,17,18,185.62,4,3,3,433,Loyal Customers,0
2194,16070,22,5,164.7,3,2,3,323,Others,0
2195,16071,45,4,58.540000000000006,3,1,1,311,Others,2
2196,16072,288,4,162.85,1,1,3,113,Others,2
2197,16076,3,28,524.97,4,4,4,444,Champions,1
2198,16079,17,9,533.88,4,2,4,424,Recent Customers,0
2199,16080,82,1,41.6,2,1,1,211,Others,2
2200,16081,56,47,535.04,2,4,4,244,At Risk,1
2201,16083,101,3,235.79999999999998,2,1,3,213,Others,0
2202,16084,299,13,194.25,1,3,3,133,At Risk,0
2203,16085,23,34,236.17,3,4,3,343,Loyal Customers,1
2204,16086,59,7,165.64,2,2,3,223,Others,0
2205,16091,155,1,15.0,1,1,1,111,Lost,2
2206,16092,115,9,146.4,2,2,3,223,Others,0
2207,16093,107,1,17.0,2,1,1,211,Others,2
2208,16094,12,14,224.62,4,3,3,433,Loyal Customers,1
2209,16096,264,3,64.98,1,1,2,112,Others,2
2210,16097,240,3,55.3,1,1,1,111,Lost,2
2211,16098,88,13,390.45000000000005,2,3,4,234,At Risk,0
2212,16099,138,6,109.5,2,2,2,222,Others,0
2213,16101,71,16,266.98,2,3,3,233,At Risk,0
2214,16102,42,15,423.36,3,3,4,334,Loyal Customers,0
2215,16103,7,9,238.54,4,2,3,423,Recent Customers,1
2216,16104,62,4,73.89999999999999,2,1,2,212,Others,2
2217,16105,249,1,20.4,1,1,1,111,Lost,2
2218,16106,66,2,28.28,2,1,1,211,Others,2
2219,16107,103,4,392.40000000000003,2,1,4,214,Big Spenders,0
2220,16108,85,14,279.0,2,3,3,233,At Risk,0
2221,16109,219,3,47.64,1,1,1,111,Lost,2
2222,16110,45,71,312.14,3,4,3,343,Loyal Customers,1
2223,16112,333,1,4.5600000000000005,1,1,1,111,Lost,2
2224,16113,183,7,44.199999999999996,1,2,1,121,Others,2
2225,16114,171,2,34.650000000000006,1,1,1,111,Lost,2
2226,16115,10,59,351.45,4,4,4,444,Champions,1
2227,16116,212,7,167.82,1,2,3,123,Others,0
2228,16117,190,3,23.729999999999997,1,1,1,111,Lost,2
2229,16119,8,3,80.4,4,1,2,412,Recent Customers,0
2230,16120,59,4,248.48000000000005,2,1,3,213,Others,0
2231,16121,57,44,204.67,2,4,3,243,At Risk,0
2232,16122,113,6,87.72,2,2,2,222,Others,0
2233,16123,52,2,30.0,3,1,1,311,Others,2
2234,16124,317,1,33.9,1,1,1,111,Lost,2
2235,16125,367,2,37.2,1,1,1,111,Lost,2
2236,16126,29,19,1079.75,3,3,4,334,Loyal Customers,1
2237,16127,39,13,202.48,3,3,3,333,Loyal Customers,0
2238,16128,18,19,373.66,4,3,4,434,Loyal Customers,1
2239,16131,52,12,616.52,3,3,4,334,Loyal Customers,0
2240,16133,4,57,1716.15,4,4,4,444,Champions,1
2241,16134,22,4,63.3,3,1,2,312,Others,0
2242,16135,263,4,61.95,1,1,2,112,Others,2
2243,16136,60,12,186.66,2,3,3,233,At Risk,0
2244,16139,19,6,87.7,4,2,2,422,Recent Customers,0
2245,16140,66,8,114.02000000000001,2,2,2,222,Others,0
2246,16141,88,6,117.49000000000001,2,2,2,222,Others,0
2247,16142,250,10,160.38,1,3,3,133,At Risk,0
2248,16143,3,19,304.1,4,3,3,433,Loyal Customers,1
2249,16145,9,47,743.13,4,4,4,444,Champions,1
2250,16146,204,7,135.49,1,2,2,122,Others,0
2251,16147,134,3,55.5,2,1,1,211,Others,2
2252,16148,296,1,76.32000000000001,1,1,2,112,Others,2
2253,16149,5,3,48.8,4,1,1,411,Recent Customers,0
2254,16150,43,20,373.4,3,3,4,334,Loyal Customers,0
2255,16152,269,3,193.5,1,1,3,113,Others,2
2256,16153,50,20,367.29,3,3,4,334,Loyal Customers,0
2257,16156,9,23,503.99,4,4,4,444,Champions,1
2258,16157,16,5,132.15,4,2,2,422,Recent Customers,0
2259,16159,282,2,45.0,1,1,1,111,Lost,2
2260,16160,86,3,86.94,2,1,2,212,Others,2
2261,16161,2,88,1052.7,4,4,4,444,Champions,1
2262,16163,232,2,431.3500000000001,1,1,4,114,Big Spenders,0
2263,16164,17,7,259.76,4,2,3,423,Recent Customers,0
2264,16168,34,19,979.16,3,3,4,334,Loyal Customers,1
2265,16169,8,18,363.02000000000004,4,3,4,434,Loyal Customers,1
2266,16170,51,14,174.82,3,3,3,333,Loyal Customers,0
2267,16172,95,13,206.12,2,3,3,233,At Risk,0
2268,16173,16,21,360.58,4,3,4,434,Loyal Customers,1
2269,16174,126,8,565.95,2,2,4,224,Big Spenders,0
2270,16175,94,9,159.91,2,2,3,223,Others,0
2271,16177,50,2,34.8,3,1,1,311,Others,2
2272,16178,138,2,48.0,2,1,1,211,Others,2
2273,16179,61,1,20.28,2,1,1,211,Others,2
2274,16180,100,40,1966.55,2,4,4,244,At Risk,1
2275,16181,73,1,19.8,2,1,1,211,Others,2
2276,16182,72,3,556.8,2,1,4,214,Big Spenders,0
2277,16183,67,5,107.13,2,2,2,222,Others,0
2278,16184,64,8,196.24,2,2,3,223,Others,0
2279,16185,17,8,114.45,4,2,2,422,Recent Customers,0
2280,16186,23,41,761.6700000000001,3,4,4,344,Loyal Customers,1
2281,16187,32,62,1435.3700000000001,3,4,4,344,Loyal Customers,1
2282,16188,45,15,170.86,3,3,3,333,Loyal Customers,0
2283,16189,16,2,29.95,4,1,1,411,Recent Customers,2
2284,16190,40,1,89.85,3,1,2,312,Others,2
2285,16191,3,34,1645.34,4,4,4,444,Champions,1
2286,16193,237,1,15.0,1,1,1,111,Lost,2
2287,16198,75,4,117.30000000000001,2,1,2,212,Others,0
2288,16200,4,23,124.0,4,4,2,442,Loyal Customers,1
2289,16201,3,17,281.6,4,3,3,433,Loyal Customers,1
2290,16202,361,3,30.119999999999997,1,1,1,111,Lost,2
2291,16203,59,6,98.4,2,2,2,222,Others,0
2292,16204,23,9,66.75,3,2,2,322,Others,0
2293,16205,31,21,196.12,3,3,3,333,Loyal Customers,0
2294,16206,55,14,88.26,2,3,2,232,At Risk,0
2295,16207,25,3,46.9,3,1,1,311,Others,2
2296,16208,45,11,84.96000000000001,3,3,2,332,Loyal Customers,0
2297,16209,89,10,1486.7700000000002,2,3,4,234,At Risk,0
2298,16210,2,22,1804.78,4,4,4,444,Champions,1
2299,16211,89,3,37.6,2,1,1,211,Others,2
2300,16212,19,10,189.3,4,3,3,433,Loyal Customers,0
2301,16213,79,2,27.6,2,1,1,211,Others,2
2302,16214,171,8,147.72,1,2,3,123,Others,0
2303,16215,81,3,60.900000000000006,2,1,2,212,Others,2
2304,16216,267,8,157.63,1,2,3,123,Others,0
2305,16217,235,2,30.650000000000002,1,1,1,111,Lost,2
2306,16218,30,22,846.4200000000001,3,4,4,344,Loyal Customers,1
2307,16221,37,16,132.4,3,3,2,332,Loyal Customers,0
2308,16222,318,26,174.0,1,4,3,143,At Risk,0
2309,16224,57,18,269.88,2,3,3,233,At Risk,0
2310,16225,150,26,162.19,2,4,3,243,At Risk,0
2311,16226,208,3,148.5,1,1,3,113,Others,2
2312,16229,87,10,278.26,2,3,3,233,At Risk,0
2313,16230,190,6,94.7,1,2,2,122,Others,2
2314,16232,44,7,145.0,3,2,3,323,Others,0
2315,16233,71,2,39.84,2,1,1,211,Others,2
2316,16235,41,8,198.34,3,2,3,323,Others,0
2317,16236,78,2,30.759999999999998,2,1,1,211,Others,2
2318,16239,190,2,90.6,1,1,2,112,Others,2
2319,16240,24,23,764.12,3,4,4,344,Loyal Customers,1
2320,16241,10,134,490.43,4,4,4,444,Champions,1
2321,16242,8,58,784.98,4,4,4,444,Champions,1
2322,16243,34,13,155.84,3,3,3,333,Loyal Customers,0
2323,16244,212,19,333.35,1,3,3,133,At Risk,0
2324,16245,24,19,270.16,3,3,3,333,Loyal Customers,0
2325,16247,170,3,24.810000000000002,1,1,1,111,Lost,2
2326,16248,62,1,17.700000000000003,2,1,1,211,Others,2
2327,16249,53,14,316.45,2,3,3,233,At Risk,0
2328,16250,261,2,35.4,1,1,1,111,Lost,2
2329,16253,67,28,863.99,2,4,4,244,At Risk,1
2330,16255,17,57,522.15,4,4,4,444,Champions,1
2331,16256,267,4,204.3,1,1,3,113,Others,0
2332,16257,177,1,21.95,1,1,1,111,Lost,2
2333,16258,45,27,978.1700000000001,3,4,4,344,Loyal Customers,1
2334,16260,51,6,386.15,3,2,4,324,Big Spenders,0
2335,16261,17,22,124.33,4,4,2,442,Loyal Customers,0
2336,16265,9,55,1165.89,4,4,4,444,Champions,1
2337,16266,74,17,178.97,2,3,3,233,At Risk,0
2338,16268,71,11,203.44,2,3,3,233,At Risk,0
2339,16270,353,15,271.0,1,3,3,133,At Risk,0
2340,16271,16,25,218.37,4,4,3,443,Loyal Customers,1
2341,16272,117,5,85.45,2,2,2,222,Others,2
2342,16274,373,10,65.95,1,3,2,132,At Risk,2
2343,16275,197,9,148.01,1,2,3,123,Others,0
2344,16276,177,2,117.0,1,1,2,112,Others,2
2345,16278,100,4,67.9,2,1,2,212,Others,2
2346,16279,21,19,252.31,3,3,3,333,Loyal Customers,0
2347,16281,72,3,544.6800000000001,2,1,4,214,Big Spenders,0
2348,16282,340,2,12.7,1,1,1,111,Lost,2
2349,16283,6,44,388.97,4,4,4,444,Champions,1
2350,16284,31,19,162.8,3,3,3,333,Loyal Customers,0
2351,16292,122,5,74.78,2,2,2,222,Others,2
2352,16293,22,28,504.05,3,4,4,344,Loyal Customers,1
2353,16295,24,8,131.65,3,2,2,322,Others,0
2354,16297,269,3,45.5,1,1,1,111,Lost,2
2355,16298,23,9,163.24,3,2,3,323,Others,0
2356,16302,127,4,66.72,2,1,2,212,Others,2
2357,16303,26,27,767.66,3,4,4,344,Loyal Customers,1
2358,16305,139,7,130.6,2,2,2,222,Others,0
2359,16306,302,9,189.47,1,2,3,123,Others,0
2360,16309,106,10,174.52,2,3,3,233,At Risk,0
2361,16311,18,9,145.59,4,2,3,423,Recent Customers,0
2362,16313,50,3,51.900000000000006,3,1,1,311,Others,2
2363,16315,331,3,40.8,1,1,1,111,Lost,2
2364,16316,64,30,758.55,2,4,4,244,At Risk,1
2365,16317,120,13,255.51,2,3,3,233,At Risk,0
2366,16318,35,1,17.700000000000003,3,1,1,311,Others,2
2367,16322,1,6,59.32,4,2,1,421,Recent Customers,1
2368,16323,196,1,207.50000000000003,1,1,3,113,Others,2
2369,16324,128,24,76.87,2,4,2,242,Frequent but Low Value,0
2370,16325,47,4,118.50000000000001,3,1,2,312,Others,0
2371,16326,6,64,647.84,4,4,4,444,Champions,1
